1 10 4.259800868368791
2 20 3.5650986092487575
3 30 3.624021678797967
4 40 3.771086231155009
5 50 6.356276718140604
6 60 6.007477550533076
7 70 4.9335214402726315
8 80 5.058347071328901
9 90 4.111861804500073
10 100 6.165859788198376
11 110 5.464169983311266
12 120 5.304009530827338
13 130 4.827355033769172
14 140 3.8603613321202106
15 150 4.462078731828714
16 160 3.53609449170274
17 170 3.5366797035334288
18 180 3.7056370039159354
19 190 3.4429154049236255
20 200 3.101641298002796
21 210 3.695733852971839
22 220 4.012326663273241
23 230 4.459158469388058
24 240 4.541849363334568
25 250 4.23119399214095
26 260 4.347595234379133
27 270 7.36134189885016
28 280 7.932091337127208
29 290 7.075905587404272
30 300 5.868245786284778
31 310 5.59195291114713
32 320 4.9232641714830665
33 330 4.694007976181812
34 340 4.710388465073136
35 350 4.372280215680747
36 360 3.8111894507654074
37 370 4.081530737477997
38 380 3.1770345791478154
39 390 2.844099109715365
40 400 3.2322703803948176
41 410 3.413297218077923
42 420 3.0447492138791756
43 430 2.75035419592748
44 440 3.0491134984761437
45 450 2.8316839542418646
46 460 6.375064414772977
47 470 5.721780620928821
48 480 5.254384152561861
49 490 5.2312484260741074
50 500 4.339024782527251
51 510 4.1198078854305145
52 520 5.598742156647427
53 530 5.0086587534512095
54 540 4.9803461032397
55 550 5.352045186065665
56 560 4.740940031865741
57 570 4.064779944902953
58 580 4.17293382563774
59 590 4.203586248873232
60 600 3.2511974906092704
61 610 3.5400961730677576
62 620 3.137378982977145
63 630 7.681251768103682
64 640 7.434565182251684
65 650 6.73690898632081
66 660 6.320727848421275
67 670 5.1462854723719405
68 680 5.065205864509643
69 690 4.8364285947679875
70 700 5.632572378865759
71 710 8.165723969788084
72 720 7.1629094097096235
73 730 6.615064670268566
74 740 6.834391224976642
75 750 5.787518468036665
76 760 5.699864392449482
77 770 4.953007235487163
78 780 7.309021194892307
79 790 6.754812068449347
80 800 6.19192303472185
81 810 4.897851330247975
82 820 4.896706326970416
83 830 4.625968518164319
84 840 4.075882930269259
85 850 3.7072223419570527
86 860 3.5528545739642095
87 870 3.707663324890779
88 880 3.416636515885817
89 890 3.4220750809830554
90 900 3.15288200691621
91 910 3.376770531108186
92 920 5.163241498362902
93 930 4.692016179692215
94 940 4.451696900662299
95 950 4.061543002412616
96 960 4.265575457335342
97 970 3.769403955439705
98 980 3.8326740320007917
99 990 3.471351629994536
100 1e3 3.4246409633097863
101 1010 3.3237746569344275
102 1020 3.2008710719621196
103 1030 2.753418980248317
104 1040 3.093745217359416
105 1050 3.073222668571763
106 1060 3.1177256624309457
107 1070 3.093860270743151
108 1080 4.899744232080876
109 1090 5.162163287106654
110 1100 4.622378883603994
111 1110 4.5486106701599445
112 1120 4.066223481186635
113 1130 4.002238959530325
114 1140 3.433279369556428
115 1150 5.634742280169711
116 1160 6.741904767072212
117 1170 6.86606231071875
118 1180 5.289771474236851
119 1190 4.952246044469888
120 1200 4.3645750079064225
121 1210 4.316915941973132
122 1220 4.237057325053637
123 1230 3.627184147961549
124 1240 3.4621001234068314
125 1250 3.769815867786011
126 1260 3.767613165420404
127 1270 4.041911076362224
128 1280 2.8441058898591858
129 1290 3.165032577452853
130 1300 3.181484104750874
131 1310 2.9325522916321902
132 1320 5.539801866906767
133 1330 6.691854729641488
134 1340 5.819634287687216
135 1350 5.282113855234214
136 1360 4.7694122655182545
137 1370 4.6314911317534175
138 1380 4.858684653626126
139 1390 6.016128656985224
140 1400 5.019802616612579
141 1410 5.214353334923415
142 1420 4.25915380694694
143 1430 4.212672806216871
144 1440 3.958371558605093
